MonthYear,EventBaseCode,Count
201702   ,120          ,670
201702   ,090          ,565
201702   ,023          ,42
201707   ,173          ,365
201707   ,035          ,44
201608   ,070          ,255
201508   ,036          ,1056
201708   ,013          ,306
201708   ,127          ,21
201611   ,123          ,8
201706   ,172          ,254
201706   ,164          ,28
201606   ,026          ,202
201610   ,045          ,29
201610   ,104          ,15
202003   ,128          ,26
201702   ,056          ,12
201703   ,010          ,2615
201703   ,130          ,362
201703   ,120          ,1192
201609   ,042          ,1965
201609   ,032          ,12
201609   ,070          ,259
201609   ,163          ,10
201612   ,057          ,967
201601   ,050          ,219
201603   ,191          ,34
201510   ,138          ,44
201601   ,104          ,26
201512   ,112          ,389
201905   ,127          ,12
201807   ,046          ,590
201804   ,080          ,204
201804   ,174          ,62
201804   ,031          ,121
201802   ,055          ,232
201804   ,104          ,17
201810   ,174          ,40
201811   ,193          ,181
202004   ,115          ,2
201610   ,053          ,5
201902   ,111          ,639
201902   ,014          ,105
201710   ,015          ,84
201810   ,144          ,3
201905   ,105          ,5
201505   ,130          ,172
201507   ,125          ,57
201502   ,190          ,257
201712   ,133          ,7
201607   ,160          ,188
201607   ,124          ,5
201711   ,186          ,43
201903   ,112          ,407
201903   ,186          ,8
201806   ,023          ,52
201907   ,173          ,361
201907   ,012          ,282
201712   ,181          ,21
201809   ,084          ,351
201908   ,182          ,76
201908   ,080          ,240
201908   ,023          ,34
201908   ,174          ,37
202001   ,017          ,708
202002   ,182          ,67
202002   ,131          ,1
201603   ,026          ,117
201511   ,021          ,42
201502   ,172          ,88
201804   ,011          ,10
201607   ,063          ,3
201802   ,064          ,1
201912   ,061          ,92
201912   ,081          ,15
201712   ,150          ,15
201508   ,039          ,8
201504   ,026          ,128
201902   ,101          ,17
201605   ,182          ,113
201602   ,072          ,120
201909   ,086          ,11
201904   ,112          ,237
201904   ,016          ,22
201904   ,150          ,19
201906   ,100          ,141
201906   ,195          ,10
201906   ,083          ,39
201512   ,182          ,30
201511   ,056          ,20
201910   ,075          ,11
201504   ,086          ,9
201505   ,195          ,12
201509   ,064          ,6
201603   ,170          ,4
201604   ,039          ,4
201809   ,053          ,7
201601   ,038          ,8
201809   ,164          ,18
201912   ,163          ,4
201703   ,170          ,5
201811   ,082          ,2
201501   ,080          ,7
201907   ,034          ,1
201503   ,145          ,3
201502   ,025          ,3
201905   ,038          ,1
201808   ,103          ,2
202005   ,163          ,5
202005   ,111          ,1
202004   ,174          ,46
202004   ,025          ,14
202004   ,194          ,1
202004   ,131          ,17
201704   ,050          ,279
201704   ,193          ,255
201704   ,154          ,54
201611   ,110          ,418
201611   ,017          ,312
201701   ,025          ,7
201702   ,043          ,1807
201608   ,033          ,51
201606   ,020          ,2226
201706   ,128          ,59
202003   ,172          ,748
202003   ,021          ,6
202003   ,023          ,45
201703   ,100          ,427
201609   ,087          ,148
201509   ,173          ,432
201609   ,052          ,16
201612   ,033          ,113
201512   ,017          ,116
201512   ,046          ,696
201506   ,112          ,256
201709   ,087          ,143
201805   ,122          ,8
201905   ,060          ,144
201609   ,037          ,2
201509   ,015          ,54
201703   ,085          ,1
201804   ,051          ,1663
201802   ,023          ,183
201803   ,145          ,132
201705   ,071          ,394
201911   ,037          ,3
201701   ,203          ,57
201910   ,017          ,162
201710   ,141          ,276
201710   ,057          ,809
201710   ,130          ,268
201901   ,141          ,359
201803   ,153          ,13
201506   ,183          ,8
201508   ,052          ,18
201901   ,025          ,14
201712   ,035          ,42
201607   ,120          ,898
201607   ,153          ,23
201711   ,145          ,11
201903   ,090          ,371
201903   ,036          ,803
201903   ,087          ,127
201806   ,040          ,1919
201806   ,111          ,541
201806   ,174          ,39
201811   ,120          ,556
201907   ,041          ,55
201705   ,103          ,1
202001   ,110          ,346
202002   ,127          ,5
201506   ,091          ,17
201601   ,174          ,43
201802   ,150          ,10
201802   ,086          ,7
201606   ,154          ,180
201606   ,186          ,33
201912   ,035          ,34
201710   ,131          ,5
201903   ,075          ,14
201604   ,131          ,15
202002   ,139          ,1
201506   ,163          ,12
201909   ,160          ,198
201909   ,138          ,87
201904   ,164          ,22
201903   ,082          ,11
201910   ,063          ,7
201605   ,191          ,51
201907   ,025          ,11
201506   ,063          ,6
201502   ,113          ,3
201809   ,052          ,27
201906   ,055          ,24
201906   ,175          ,1
201512   ,074          ,3
201505   ,150          ,18
201812   ,037          ,17
201906   ,144          ,1
201507   ,129          ,7
201908   ,082          ,9
202003   ,055          ,13
201604   ,183          ,2
201603   ,202          ,3
201902   ,123          ,1
202004   ,173          ,193
202004   ,123          ,1
201704   ,026          ,117
201511   ,120          ,827
201611   ,050          ,288
201702   ,020          ,1695
201702   ,016          ,61
201702   ,138          ,83
201707   ,133          ,22
201708   ,023          ,70
202003   ,130          ,153
201608   ,171          ,84
201611   ,027          ,2
201610   ,128          ,46
201702   ,140          ,6
201603   ,046          ,1100
201703   ,033          ,71
201612   ,070          ,262
201608   ,101          ,10
201602   ,120          ,672
201509   ,087          ,139
201509   ,070          ,261
201503   ,186          ,76
201503   ,172          ,261
201505   ,070          ,201
201505   ,014          ,155
201507   ,015          ,61
201905   ,087          ,112
201803   ,015          ,81
201807   ,170          ,14
201804   ,060          ,251
201804   ,041          ,69
201802   ,046          ,1115
201705   ,173          ,434
201911   ,025          ,12
201812   ,070          ,207
201512   ,083          ,84
201601   ,172          ,264
201712   ,192          ,60
201711   ,130          ,269
201711   ,120          ,784
201711   ,183          ,7
201903   ,160          ,128
201806   ,180          ,71
201906   ,036          ,1019
201809   ,055          ,49
202001   ,175          ,1
202002   ,020          ,1079
202002   ,012          ,273
201604   ,052          ,10
201511   ,031          ,96
201507   ,161          ,23
201802   ,203          ,54
201606   ,163          ,24
201804   ,063          ,10
201912   ,166          ,4
201505   ,023          ,58
201504   ,031          ,87
201909   ,191          ,16
201906   ,026          ,134
201711   ,034          ,1
201510   ,101          ,8
201812   ,164          ,55
201806   ,181          ,7
201811   ,073          ,49
201812   ,105          ,1
201603   ,127          ,15
201507   ,045          ,31
201812   ,170          ,3
201512   ,144          ,3
202003   ,175          ,6
201503   ,091          ,1
201602   ,104          ,5
201910   ,085          ,7
201905   ,136          ,3
201511   ,153          ,3
201807   ,106          ,1
201506   ,082          ,1
201502   ,064          ,1
202004   ,012          ,289
202004   ,086          ,2
201904   ,060          ,164
202003   ,112          ,161
201611   ,040          ,2198
201611   ,174          ,27
201701   ,043          ,2193
201708   ,051          ,1393
201707   ,031          ,150
201511   ,086          ,33
201606   ,017          ,262
201610   ,031          ,169
201610   ,150          ,20
201610   ,051          ,2051
201610   ,111          ,573
201610   ,062          ,86
201510   ,017          ,146
202003   ,070          ,175
202003   ,192          ,95
201702   ,161          ,24
201610   ,145          ,7
201709   ,152          ,10
201704   ,170          ,3
201609   ,020          ,1885
201609   ,112          ,470
201509   ,033          ,175
201612   ,080          ,277
201608   ,011          ,47
201604   ,041          ,74
201504   ,040          ,1697
201509   ,110          ,427
201507   ,114          ,149
201504   ,073          ,144
201504   ,030          ,448
201604   ,062          ,81
201512   ,060          ,242
201505   ,083          ,64
201510   ,026          ,114
201504   ,114          ,195
202005   ,010          ,19
201805   ,120          ,512
202005   ,031          ,1
201607   ,022          ,64
201801   ,171          ,54
201509   ,014          ,157
201804   ,035          ,44
201802   ,160          ,511
201802   ,060          ,244
201705   ,026          ,195
201705   ,134          ,1
201911   ,180          ,74
201706   ,024          ,19
201902   ,193          ,359
201901   ,050          ,278
201910   ,033          ,41
201910   ,150          ,18
201808   ,063          ,52
201803   ,140          ,5
201803   ,024          ,5
201601   ,041          ,102
201508   ,083          ,70
201901   ,124          ,11
201901   ,202          ,10
201712   ,040          ,1600
201712   ,050          ,329
201802   ,063          ,41
201903   ,139          ,11
201903   ,015          ,36
201903   ,202          ,18
201811   ,154          ,53
201906   ,173          ,422
201809   ,193          ,184
201809   ,138          ,244
201809   ,122          ,9
201908   ,160          ,242
201908   ,011          ,24
202002   ,040          ,1045
202002   ,114          ,133
202002   ,128          ,21
202002   ,024          ,1
201511   ,061          ,95
201603   ,150          ,82
201501   ,020          ,39
201512   ,070          ,212
201508   ,186          ,37
201504   ,130          ,178
201904   ,080          ,196
201606   ,055          ,44
201602   ,143          ,35
201911   ,122          ,1
201901   ,021          ,22
201807   ,144          ,7
201807   ,191          ,9
201807   ,021          ,15
201909   ,051          ,1403
201904   ,013          ,258
201904   ,023          ,55
201904   ,032          ,8
201906   ,054          ,15
201506   ,062          ,41
201508   ,181          ,9
201603   ,044          ,25
201507   ,052          ,14
201805   ,152          ,1
201712   ,153          ,1
201809   ,085          ,11
201504   ,103          ,1
201605   ,102          ,3
201904   ,105          ,1
201903   ,115          ,2
